AE_CODE,DT_DEBUT,NS_ETAB_ID,DGSP_CODE,DT_FIN,CP_LOC_COM_IMPL,NOM_ETAB,TELEPHONE_ETAB,PROV_ETAB,DGSP_OBJ_ID,URL_ETAB,FOR_OBJ_ID,NUMERO_FASE_ETAB,AE_NOM,ADRS_IMPL,_version_,TE_INTITULE,RESEAU,id,CO_ANNEE_ETUDES,NS_SA_ID
1 D2 3 G,2014-09-01,5381,1 D2 G,9999-12-31,4000 - LIEGE - LIEGE,ATHENEE COMMUNAL LEONIE DE WAHA,04-222 34 26,LIEGE,49,,39,5381,Type 1 deuxième degré troisième général transition,Boulevard d'Avroy 96 ,"1,73303308000585E+018",LANGUE MODERNE I ALLEMAND,Subventionné communal,186282,1 D2 3 G,186282
1 D2 3 G,2014-09-01,5983,1 D2 G,9999-12-31,1070 - ANDERLECHT - ANDERLECHT,"COLLEGE ""LES TOURNESOLS""",0460 - 94 96 72,BRUXELLES-CAPITALE,49,,39,5983,Type 1 deuxième degré troisième général transition,Boulevard Maurice Herbette 24 ,"1,733033080009E+018",LANGUE MODERNE I NEERLANDAIS,Libre confessionnel,180052,1 D2 3 G,180052
1 D2 3 P,2014-09-01,95194,1 D2 P,9999-12-31,7301 - BOUSSU - HORNU,LYCEE PROVINCIAL HORNU COLFONTAINE,065-61 33 90,HAINAUT,50,,42,95194,Type 1 deuxième degré troisième professionnel qualification,Route de Valenciennes 58 ,"1,73303308001005E+018",ELECTRICITE,Subventionné provincial,184020,1 D2 3 P,184020
R D2 3 P,2014-09-01,95264,R D2 P,9999-12-31,7700 - MOUSCRON - MOUSCRON,ATHENEE ROYAL THOMAS EDISON MOUSCRON,056 - 85 98 98,HAINAUT,53,,42,95264,C.E.F.A. deuxième degré troisième professionnel qualification,Rue du Midi 15 ,"1,73303308002263E+018",MECANIQUE GARAGE,WBE,2242,R D2 3 P,2242
1 D2 3 P,2014-09-01,95265,1 D2 P,9999-12-31,7500 - TOURNAI - TOURNAI,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE VAL - ITMA,069-89 02 50,HAINAUT,50,,42,95265,Type 1 deuxième degré troisième professionnel qualification,Rue des Moulins 1 ,"1,73303308004884E+018",CUISINE ET SALLE,WBE,1887,1 D2 3 P,1887
1 D2 3 G,2014-09-01,95313,1 D2 G,9999-12-31,7190 - ECAUSSINNES - ECAUSSINNES,COLLEGE DES ETOILES,02-216 91 20,HAINAUT,49,,39,95313,Type 1 deuxième degré troisième général transition,RUE JOSEPH WAUTERS 21 ,"1,73303308006982E+018",LANGUE MODERNE I NEERLANDAIS,Libre non confessionnel,180483,1 D2 3 G,180483
1 D2 3 G,2015-09-01,95314,1 D2 G,9999-12-31,1150 - WOLUWE-SAINT-PIERRE - WOLUWE-SAINT-PIERRE,ATHENEE MARGUERITE YOURCENAR,02-421 42 40,BRUXELLES-CAPITALE,49,,39,95314,Type 1 deuxième degré troisième général transition,AVENUE DES CATTLEYAS 59 ,"1,73303308007401E+018",LANGUE MODERNE I NEERLANDAIS,Subventionné communal,180495,1 D2 3 G,180495
1 D2 3 G,2014-09-01,95330,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,ATHENEE ROYAL DE NAMUR,081-22 30 35,NAMUR,49,,39,95330,Type 1 deuxième degré troisième général transition,Rue Lelièvre 10 ,"1,73303308007716E+018",LANGUE MODERNE II ANGLAIS,WBE,1645,1 D2 3 G,1645
1 D2 3 P,2014-09-01,95331,1 D2 P,9999-12-31,6000 - CHARLEROI - CHARLEROI,COLLEGE DES AUMONIERS DU TRAVAIL DE CHARLEROI,071-41 39 39,HAINAUT,50,,42,95331,Type 1 deuxième degré troisième professionnel qualification,Rue Marie Danse 69 ,"1,7330330800824E+018",ELECTRICITE,Libre confessionnel,183350,1 D2 3 P,183350
R D3 5 P,2014-09-01,95332,R D3 P,9999-12-31,7700 - MOUSCRON - MOUSCRON,COLLEGE TECHNIQUE SAINT-HENRI,056-85 57 00,HAINAUT,60,,42,95332,C.E.F.A. troisième degré cinquième professionnel qualification,Avenue Royale 50 ,"1,73303308009603E+018",VENDEUR/VENDEUSE,Libre confessionnel,184529,R D3 5 P,184529
1 D2 3 G,2014-09-01,95333,1 D2 G,9999-12-31,6030 - CHARLEROI - MARCHIENNE-AU-PONT,INSTITUT SAINTE-MARIE,071-52 36 59,HAINAUT,49,,39,95333,Type 1 deuxième degré troisième général transition,Rue de Chatelet 22 ,"1,73303308010757E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,183512,1 D2 3 G,183512
1 D2 3 G,2016-10-01,95343,1 D2 G,9999-12-31,1180 - UCCLE - UCCLE,L'Ecole Active,,BRUXELLES-CAPITALE,49,,39,95343,Type 1 deuxième degré troisième général transition,Rue de Stalle 70-82 ,"1,73303308013797E+018",LANGUE MODERNE II ANGLAIS,Libre non confessionnel,192977,1 D2 3 G,192977
1 D2 3 G,2014-09-01,95344,1 D2 G,9999-12-31,7830 - SILLY - SILLY,COLLEGE DE LA LYS,056-89 09 09,HAINAUT,49,,39,95344,Type 1 deuxième degré troisième général transition,RUE DE LA REMBECQ 1 ,"1,73303308014007E+018",LANGUE MODERNE I NEERLANDAIS,Libre confessionnel,184338,1 D2 3 G,184338
R D3 7B P,2015-09-01,95345,R D3 P,2021-08-31,6870 - SAINT-HUBERT - SAINT-HUBERT,ECOLE SECONDAIRE LIBRE SAINT-HUBERT,061-23 06 70,LUXEMBOURG,60,,42,95345,C.E.F.A. troisième degré septième professionnel qualification,RUE DES NEUF COURTILS 21 ,"1,73303308019774E+018",GESTIONNAIRE DE TRES PETITES ENTREPRISES,Libre confessionnel,188332,R D3 7B P,188332
1 D2 3 G,2016-10-01,95372,1 D2 G,9999-12-31,1160 - AUDERGHEM - AUDERGHEM,De l'Autre Côté de l'Ecole,02-675 77 02,BRUXELLES-CAPITALE,49,,39,95372,Type 1 deuxième degré troisième général transition,Chaussée de Wavre 1789 ,"1,73303308021976E+018",EDUCATION ARTISTIQUE,Libre non confessionnel,192981,1 D2 3 G,192981
1 D2 3 G,2016-10-01,95375,1 D2 G,9999-12-31,1360 - PERWEZ - PERWEZ,Collège Da Vinci,081-23 11 86,BRABANT WALLON,49,,39,95375,Type 1 deuxième degré troisième général transition,Avenue des Tourterelles 28 ,"1,73303308022186E+018",LANGUE MODERNE II ANGLAIS,Libre non confessionnel,192985,1 D2 3 G,192985
1 D2 3 G,2014-09-01,95383,1 D2 G,9999-12-31,7830 - SILLY - SILLY,COLLEGE SAINT-ETIENNE DES HAYEFFES,,HAINAUT,49,,39,95383,Type 1 deuxième degré troisième général transition,RUE DE GRAMMONT 35 A000,"1,73303308022291E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,181926,1 D2 3 G,181926
1 D2 3 G,2016-10-01,95428,1 D2 G,9999-12-31,1030 - SCHAERBEEK - SCHAERBEEK,INSTITUT LA VERTU,02-375 81 93,BRUXELLES-CAPITALE,49,,39,95428,Type 1 deuxième degré troisième général transition,Rue du Palais 100 ,"1,73303308022501E+018",SCIENCES ECONOMIQUES,Libre confessionnel,192989,1 D2 3 G,192989
1 D2 3 G,2018-10-01,95460,1 D2 G,9999-12-31,1030 - SCHAERBEEK - SCHAERBEEK,ECOLE SECOND'AIR 'SINGELIJN',02/705.49.25,BRUXELLES-CAPITALE,49,,39,95460,Type 1 deuxième degré troisième général transition,Place des Carabiniers 18A ,"1,7330330802271E+018",EDUCATION ARTISTIQUE,Libre non confessionnel,219024,1 D2 3 G,219024
1 D2 3 G,2016-09-01,95478,1 D2 G,9999-12-31,1300 - WAVRE - WAVRE,Institut de la Providence,010-23 31 11,BRABANT WALLON,49,,39,95478,Type 1 deuxième degré troisième général transition,Rue de Nivelles 52 ,"1,7330330802292E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,192864,1 D2 3 G,192864
1 D2 3 G,2017-09-01,95498,1 D2 G,9999-12-31,1060 - SAINT-GILLES - SAINT-GILLES,Lycée Intégral Roger Lallemand,02-536 03 36,BRUXELLES-CAPITALE,49,,39,95498,Type 1 deuxième degré troisième général transition,Rue de la Croix de Pierre 73 ,"1,73303308023444E+018",LANGUE MODERNE I NEERLANDAIS,Subventionné communal,195901,1 D2 3 G,195901
1 D2 3 G,2019-10-01,95499,1 D2 G,9999-12-31,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,Ecole Secondaire Plurielle Karreveld,02-206 12 90,BRUXELLES-CAPITALE,49,,39,95499,Type 1 deuxième degré troisième général transition,Chaussée de Gand 615 ,"1,73303308023444E+018",EDUCATION ARTISTIQUE,Subventionné communal,224582,1 D2 3 G,224582
1 D2 3 G,2019-10-01,95500,1 D2 G,9999-12-31,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,Ecole Secondaire Plurielle Maritime,02-210 20 90,BRUXELLES-CAPITALE,49,,39,95500,Type 1 deuxième degré troisième général transition,Avenue Jean Dubrucq 175 ,"1,73303308023864E+018",LANGUE MODERNE I NEERLANDAIS,Subventionné communal,224588,1 D2 3 G,224588
1 D2 3 G,2017-09-01,95523,1 D2 G,9999-12-31,1180 - UCCLE - UCCLE,Institut Montjoie,02-344 52 28,BRUXELLES-CAPITALE,49,,39,95523,Type 1 deuxième degré troisième général transition,Avenue Montjoie 93-95 ,"1,73303308023969E+018",EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,Libre confessionnel,196106,1 D2 3 G,196106
1 D2 3 G,2017-09-01,95525,1 D2 G,9999-12-31,4800 - VERVIERS - VERVIERS,Institut Saint Michel,087/39 46 50,LIEGE,49,,39,95525,Type 1 deuxième degré troisième général transition,Rue du Collège 126 ,"1,73303308024283E+018",LANGUE MODERNE I ALLEMAND,Libre confessionnel,195523,1 D2 3 G,195523
1 D2 3 G,2020-10-01,95528,1 D2 G,9999-12-31,1471 - GENAPPE - GENAPPE,Ecole secondaire NESPA-BW,067 475 860,BRABANT WALLON,49,,39,95528,Type 1 deuxième degré troisième général transition,Rue de la Sucrerie 1 ,"1,73303308024807E+018",LANGUE MODERNE I NEERLANDAIS,Libre non confessionnel,229341,1 D2 3 G,229341
1 D2 3 G,2021-09-01,95555,1 D2 G,2021-09-30,1332 - RIXENSART - GENVAL,Ecole plurielle,0470-67 09 84,BRABANT WALLON,49,,39,95555,Type 1 deuxième degré troisième général transition,Rue de la Bruyère 98 ,"1,73303308024912E+018",LANGUE MODERNE II ANGLAIS,Libre non confessionnel,232508,1 D2 3 G,232508
1 D2 3 G,2021-09-01,95576,1 D2 G,2021-09-30,1140 - EVERE - EVERE,Collège Fra Angelico,02/897 50 50,BRUXELLES-CAPITALE,49,,39,95576,Type 1 deuxième degré troisième général transition,Avenue des Anciens Combattants 190 ,"1,73303308024912E+018",EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,Libre confessionnel,232223,1 D2 3 G,232223
1 D2 3 G,2019-10-01,95577,1 D2 G,9999-12-31,1070 - ANDERLECHT - ANDERLECHT,Collège Matteo Ricci,02/582 86 47,BRUXELLES-CAPITALE,49,,39,95577,Type 1 deuxième degré troisième général transition,Boulevard Poincaré 67 ,"1,73303308025017E+018",EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,Libre confessionnel,224807,1 D2 3 G,224807
1 D2 3 G,2020-10-01,95579,1 D2 G,9999-12-31,1190 - FOREST - FOREST,Institut El Hikma - La Sagesse,02-770 44 12,BRUXELLES-CAPITALE,49,,39,95579,Type 1 deuxième degré troisième général transition,Rue Saint Denis 296 ,"1,73303308025227E+018",LANGUE MODERNE I NEERLANDAIS,Libre confessionnel,230455,1 D2 3 G,230455
1 D2 3 G,2019-09-01,95584,1 D2 G,9999-12-31,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,Athénée Royal Toots Thielemans,02/544 00 05,BRUXELLES-CAPITALE,49,,39,95584,Type 1 deuxième degré troisième général transition,Rue de la Prospérité 14 ,"1,73303308025332E+018",LANGUE MODERNE I NEERLANDAIS,WBE,221130,1 D2 3 G,221130
1 D2 3 G,2021-09-01,95589,1 D2 G,2021-09-30,1130 - BRUXELLES - HAREN,Athénée royal Victor Hugo,02 - 897 28 41,BRUXELLES-CAPITALE,49,,39,95589,Type 1 deuxième degré troisième général transition,Avenue de la Métrologie 2-4 ,"1,73303308025541E+018",SCIENCES ECONOMIQUES,WBE,232276,1 D2 3 G,232276
1 D2 3 G,2020-10-01,95605,1 D2 G,9999-12-31,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,Ecole secondaire La Plume,02/231 19 73,BRUXELLES-CAPITALE,49,,39,95605,Type 1 deuxième degré troisième général transition,Rue Vanderstreaten 9 ,"1,73303308025646E+018",SCIENCES SOCIALES,Libre confessionnel,230473,1 D2 3 G,230473
1 D2 3 G,2021-09-01,95609,1 D2 G,2021-09-30,7730 - ESTAIMPUIS - ESTAIMPUIS,Centre Educatif Mitterrand Estaimpuis,056 56 07 31,HAINAUT,49,www.cemestaimpuis.be,39,95609,Type 1 deuxième degré troisième général transition,Rue de Menin 4B ,"1,73303308025856E+018",LANGUE MODERNE I ANGLAIS,Subventionné communal,232121,1 D2 3 G,232121
1 D3 5 P,2014-09-01,369,1 D3 P,9999-12-31,,,,,57,,42,,Type 1 troisième degré cinquième professionnel qualification,,"1,73303307628655E+018",AIDE FAMILIAL/AIDE FAMILIALE,,181098,1 D3 5 P,181098
