"ROWNUMBER","CPMS_NS_ETAB_ID","CPMS_NOM","CPMS_RUE","CPMS_NUMERO","CPMS_CODEPOSTAL","CPMS_LOCALITE","CPMS_TELEPHONE","CPMS_FAX","CPMS_EMAIL","NS_ETAB_ID","TE_NOM_ETAB"
1351,4931,Centre PMS provincial de Beauraing,Rue de l'Aubépine,"61","5570",BEAURAING,"081-77 68 28","082-22 83 77",ec004931@adm.cfwb.be,95364,Ecole fondamentale communale d'Anseremme
1352,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2798,Ecole fondamentale communale
1353,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2800,Ecole communale - Sections primaire et maternelle
1354,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2806,Ecole provinciale d'agronomie et des sciences de Ciney
1355,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2810,Ecole Les Forges
1356,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2813,Ecole primaire d'enseignement spécialisé communal
1357,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2840,Ecole fondamentale communale d'Hamois
1358,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2841,Ecole fondamentale communale de Schaltin
1359,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2842,Ecole fondamentale communale de Natoye
1360,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2843,Ecole fondamentale communale d'Achet-Mohiville
1361,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2847,Ecole fondamentale communale
1362,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2848,Ecole fondamentale de Barvaux-Maffe-Méan
1363,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2850,Ecole communale fondamentale
1364,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2851,"Ecole de Village, Havelange"
1365,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2856,Ecole communale fondamentale
1366,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2857,Ecole fondamentale communale
1367,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2858,Ecole communale du Centre
1368,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2871,Ecole communale fondamentale
1369,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2903,Ecole fondamentale communale
1370,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,2904,Ecole fondamentale communale
1371,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,3212,Ecole communale Rond-Point
1372,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,5415,CEFA - I.P.E.S. DE TUBIZE
1373,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,95572,École communale de Jemelle
1374,4933,Centre PMS provincial de Ciney,Rue Walter Soeur,"66","5590",CINEY,"081-77 68 26","083-21 74 08",ec004933@adm.cfwb.be,95670,École des Petits Chemins
1375,4934,Centre PMS de la C.F. (ens. spécialisé) de Philippeville,Rue de la Calamine,"36","5600",PHILIPPEVILLE,"071-66 75 03","071-66 76 62",ec004934@adm.cfwb.be,1486,Ecole primaire d'enseignement spécialisé de la CF
1376,4934,Centre PMS de la C.F. (ens. spécialisé) de Philippeville,Rue de la Calamine,"36","5600",PHILIPPEVILLE,"071-66 75 03","071-66 76 62",ec004934@adm.cfwb.be,3086,"Cité scolaire ""Le Bosquet"""
1377,4934,Centre PMS de la C.F. (ens. spécialisé) de Philippeville,Rue de la Calamine,"36","5600",PHILIPPEVILLE,"071-66 75 03","071-66 76 62",ec004934@adm.cfwb.be,3108,Ecole primaire d'enseignement spécialisé de la CF
1378,4934,Centre PMS de la C.F. (ens. spécialisé) de Philippeville,Rue de la Calamine,"36","5600",PHILIPPEVILLE,"071-66 75 03","071-66 76 62",ec004934@adm.cfwb.be,3134,Etablissement d'enseign. spécialisé secondaire de la CF
1379,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,2930,Ecole communale de Mettet II
1380,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,2931,Ecole communale de Mettet I
1381,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3092,Ecole fondamentale communale
1382,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3097,Ecole fondamentale communale des Eaux Vives
1383,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3098,Ecole fondamentale communale des Vallons
1384,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3099,Ecole fondamentale communale des Frontières
1385,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3109,Ecole fondamentale communale
1386,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3111,Ecole communale Florennes I
1387,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3112,Ecole communale Florennes II
1388,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3123,Ecole fondamentale communale de l'entité n°1 Philippeville
1389,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3129,Ecole fondamentale communale de l'entité n°2 Philippeville
1390,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3138,Ecole communale des Eoliennes
1391,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3139,Ecole communale des Charmilles
1392,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,3142,Ecole fondamentale communale de Viroinval
1393,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,95258,Ecole fondamentale communale de Cerfontaine -Villages
1394,4935,Centre PMS provincial de Florennes,Rue Gérard de Cambrai,"18","5620",FLORENNES,"081-77 68 29 ou","071-68 50 15",ec004935@adm.cfwb.be,95312,Ecole communale des Fontaines
1395,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,1525,ATHENEE ROYAL DE CHIMAY
1396,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,3107,ATHENEE ROYAL JEAN REY
1397,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,3131,ATHENEE ROYAL 'JEAN ROSTAND' DE PHILIPPEVILLE
1398,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,5059,Ecole fondamentale annexée Chimay
1399,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,5119,Ecole fondam. annexée Jean Rey - Couvin
1400,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,5120,Ecole fondamentale annexée Doische
1401,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,5121,Ecole fondamentale annexée Florennes
1402,4936,Centre PMS de la Communauté française de Couvin,Rue du Bercet,"2","5660",COUVIN,"060-34 42 68","060-34 69 47",ec004936@adm.cfwb.be,5122,Ecole fondamentale annexée Philippeville
1403,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3096,Ecole maternelle libre Sainte-Marguerite
1404,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3100,Ecole fondamentale libre Saint-Joseph
1405,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3104,INSTITUT SAINTE-MARIE
1406,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3114,Ecole fondamentale libre Saint-Joseph et Sainte-Thérèse
1407,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3116,Ecole fondamentale libre Sainte-Marie
1408,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3120,INSTITUT SAINTS-PIERRE ET PAUL
1409,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3121,INSTITUT SAINT-JOSEPH D.O.A.
1410,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3130,Ecole fondamentale libre - Institut Notre-Dame
1411,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3132,Institut Notre-Dame
1412,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3140,Ecole fondamentale libre Saints Pierre et Paul
1413,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3141,Ecole fondamentale libre Saint-Materne
1414,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,3143,École Libre des Trois Vallées A
1415,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,5438,CEFA - INSTITUT SAINTE-MARIE
1416,4937,Centre PMS libre de Couvin,Rue de la Gare,"43","5660",COUVIN,"060-34 48 89","060-34 72 25",ec004937@adm.cfwb.be,95667,École Libre des Trois Vallées B
1417,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,908,ATHENEE ROYAL VAUBAN
1418,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,909,ATHENEE ROYAL ERNEST SOLVAY
1419,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,945,ATHENEE ROYAL GILLY
1420,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,950,ATHENEE ROYAL YVONNE VIESLET
1421,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,998,ATHENEE ROYAL PIERRE PAULUS
1422,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,999,ATHENEE ROYAL RENE MAGRITTE
1423,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,5049,Ecole primaire annexée Vauban - Charleroi
1424,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,5052,Ecole fondamentale annexée Marchienne-au-Pont
1425,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,5053,Ecole primaire annexée Pierre Paulus - Châtelet
1426,4938,Centre PMS de la Communauté française de Charleroi,Rue de la Science,"38","6000",CHARLEROI,"071-20 11 70","071-20 11 77",ec004938@adm.cfwb.be,5054,Ecole fondamentale annexée René Magritte - Châtelet
1427,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,842,Ecole fondamentale Alphonse Vaisière
1428,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,849,Ecole fondamentale Jules Destrée
1429,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,850,Ecole communale des Haies
1430,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,851,Ecole fondamentale du Sart Allet
1431,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,852,Ecole communale fondamentale Cité Germinal
1432,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,860,Ecole fondamentale des Coquelicots
1433,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,861,Ecole fondamentale François Dewiest
1434,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,862,Ecole fondamentale du Brûlin
1435,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,863,Ecole fondamentale du Trî Charlî
1436,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,864,Ecole fondamentale de Heigne n°29
1437,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,870,Ecole communale de l'Ouest
1438,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,871,Ecole fondamentale du Gros-Fayt
1439,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,874,Ecole communale du Spignat
1440,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,875,Ecole fondamentale de la Docherie
1441,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,876,Ecole fondamentale 'Les Chrysalides'
1442,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,889,Ecole communale Desaise-Gonceries
1443,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,903,Ecole communale fondamentale du Tailleny
1444,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,923,U.T. - Institut d'enseignement technique secondaire
1445,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,926,U.T. - Institut Jean Jaurès
1446,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,967,I.P.E.S. PARAMEDICAL LA SAMARITAINE
1447,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,1482,Ecole fondamentale communale du Centre
1448,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,1483,Ecole communale de Bruyères-Lalue
1449,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,5380,Ecole communale des Haies
1450,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,5418,CEFA - U.T. - INSTITUT D'ENSEIGN. TECHNIQUE SECONDAIRE
1451,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,5726,Ecole fondamentale libre non confessionnelle des Etoiles
1452,4939,Centre PMS provincial de Charleroi 1 UTPP,Square Jules Hiérnaux,"2","6000",CHARLEROI,"071-53 12 45","071-53 12 51",ec004939@adm.cfwb.be,95313,COLLEGE DES ETOILES
1453,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,834,Ecole communale n°4 Cobaux
1454,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,835,Ecole communale du Nord
1455,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,836,Ecole primaire de Charleroi-Roton
1456,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,837,Ecole communale de Bosquetville
1457,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,842,Ecole fondamentale Alphonse Vaisière
1458,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,843,Ecole fondamentale communale du Fond Jacques
1459,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,844,Enseignement fondamental Les Fougères
1460,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,845,Ecole communale du Phénix
1461,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,847,Ecole fondamentale 'La Marsaude'
1462,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,862,Ecole fondamentale du Brûlin
1463,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,863,Ecole fondamentale du Trî Charlî
1464,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,876,Ecole fondamentale 'Les Chrysalides'
1465,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,879,Ecole communale du Centre
1466,4940,Centre PMS provincial de Charleroi 2,Rue de la Régence,"19","6000",CHARLEROI,"071-23.62.70","071-33 01 29",ec004940@adm.cfwb.be,880,Ecole communale Hublinbu
